Processed At,Invoice Date,Invoice Month,Invoice Number,Document Type,Seller Name,Seller Tax ID,Expense Category,Item #,Line Type,Description,Quantity,Unit Price,Amount,Subtotal,VAT 7%,Grand Total,Image URL,Confidence,Token Used,UID,User
2025-08-11 12:21:27,2025-08-11,202508,INV-2508-0701,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าบริการ,1,296,296,296,20.72,316.72,https://drive.google.com/file/d/sample701,0.86,393,U5555555555,Charlie
2025-08-16 09:06:38,2025-08-16,202508,INV-2508-0702,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เก้าอี้สำนักงาน,5,46,230,230,16.1,246.1,https://drive.google.com/file/d/sample702,0.98,214,U1234567890,Bobby
2025-08-23 12:54:44,2025-08-23,202508,INV-2508-0703,Receipt,ไมโครซอฟท์,0105548012345,Office,1,product,เก้าอี้สำนักงาน,4,395,1580,1580,110.6,1690.6,https://drive.google.com/file/d/sample703,0.94,793,U1234567890,Bobby
2025-08-04 19:15:47,2025-08-04,202508,INV-2508-0704,Receipt,อิเกีย,0105548023456,Office,1,product,หมึกพิมพ์,5,401,2005,2005,140.35,2145.35,https://drive.google.com/file/d/sample704,0.92,590,U9876543210,Alice
2025-08-15 10:20:41,2025-08-15,202508,INV-2508-0705,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าน้ำ,5,159,795,795,55.65,850.65,https://drive.google.com/file/d/sample705,0.93,721,U9876543210,Alice
2025-08-09 16:53:07,2025-08-09,202508,INV-2508-0706,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ไก่ทอด,2,371,742,742,51.94,793.94,https://drive.google.com/file/d/sample706,0.96,681,U9876543210,Alice
2025-08-07 08:39:10,2025-08-07,202508,INV-2508-0707,Receipt,โฮมโปร,0105540098765,Office,1,product,เมาส์,2,116,232,232,16.24,248.24,https://drive.google.com/file/d/sample707,0.92,433,U1234567890,Bobby
2025-08-04 10:40:25,2025-08-04,202508,INV-2508-0708,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันเบนซิน,3,373,1119,1119,78.33,1197.33,https://drive.google.com/file/d/sample708,0.85,768,U1234567890,Bobby
2025-08-22 11:29:33,2025-08-22,202508,INV-2508-0709,Tax Invoice,โลตัส,0105535021234,Office,1,product,หมึกพิมพ์,3,425,1275,1275,89.25,1364.25,https://drive.google.com/file/d/sample709,0.85,811,U1234567890,Bobby
2025-08-14 14:25:21,2025-08-14,202508,INV-2508-0710,Tax Invoice,บางจาก,0105528012345,Travel,1,product,น้ำมันดีเซล,5,366,1830,1830,128.1,1958.1,https://drive.google.com/file/d/sample710,0.91,943,U5555555555,Charlie
2025-08-25 12:20:55,2025-08-25,202508,INV-2508-0711,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,เบอร์เกอร์,1,439,439,439,30.73,469.73,https://drive.google.com/file/d/sample711,0.94,800,U1234567890,Bobby
2025-08-10 14:50:47,2025-08-10,202508,INV-2508-0712,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันเบนซิน,3,122,366,366,25.62,391.62,https://drive.google.com/file/d/sample712,0.92,990,U9876543210,Alice
2025-08-06 08:36:26,2025-08-06,202508,INV-2508-0713,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,Google Ads,2,449,898,898,62.86,960.86,https://drive.google.com/file/d/sample713,0.88,473,U5555555555,Charlie
2025-08-25 08:57:48,2025-08-25,202508,INV-2508-0714,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,เมาส์,3,276,828,828,57.96,885.96,https://drive.google.com/file/d/sample714,0.98,666,U1234567890,Bobby
2025-08-02 13:47:49,2025-08-02,202508,INV-2508-0715,Tax Invoice,โลตัส,0105535021234,Office,1,product,เมาส์,5,368,1840,1840,128.8,1968.8,https://drive.google.com/file/d/sample715,0.96,212,U1234567890,Bobby
2025-08-21 15:09:10,2025-08-21,202508,INV-2508-0716,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,พิซซ่า,2,257,514,514,35.98,549.98,https://drive.google.com/file/d/sample716,0.88,411,U1234567890,Bobby
2025-08-01 11:06:15,2025-08-01,202508,INV-2508-0717,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าโทรศัพท์,2,281,562,562,39.34,601.34,https://drive.google.com/file/d/sample717,0.85,239,U9876543210,Alice
2025-08-09 14:32:00,2025-08-09,202508,INV-2508-0718,Tax Invoice,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าน้ำ,4,466,1864,1864,130.48,1994.48,https://drive.google.com/file/d/sample718,0.96,709,U5555555555,Charlie
2025-08-12 12:51:58,2025-08-12,202508,INV-2508-0719,Receipt,ช้อปปี้,0105559034567,Office,1,product,เมาส์,3,47,141,141,9.87,150.87,https://drive.google.com/file/d/sample719,0.95,304,U1234567890,Bobby
2025-08-27 13:58:56,2025-08-27,202508,INV-2508-0720,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,Facebook Ads,1,481,481,481,33.67,514.67,https://drive.google.com/file/d/sample720,0.97,438,U1234567890,Bobby
2025-08-05 12:45:13,2025-08-05,202508,INV-2508-0721,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,ขนมปัง,3,269,807,807,56.49,863.49,https://drive.google.com/file/d/sample721,0.86,622,U1234567890,Bobby
2025-08-06 11:01:44,2025-08-06,202508,INV-2508-0722,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าอินเทอร์เน็ต,4,307,1228,1228,85.96,1313.96,https://drive.google.com/file/d/sample722,0.90,321,U9876543210,Alice
2025-08-06 17:41:11,2025-08-06,202508,INV-2508-0723,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,เก้าอี้สำนักงาน,2,159,318,318,22.26,340.26,https://drive.google.com/file/d/sample723,0.91,859,U5555555555,Charlie
2025-08-12 11:30:21,2025-08-12,202508,INV-2508-0724,Receipt,บิ๊กซี,0105538054321,Food,1,product,พิซซ่า,2,480,960,960,67.2,1027.2,https://drive.google.com/file/d/sample724,0.92,466,U5555555555,Charlie
2025-08-24 14:03:53,2025-08-24,202508,INV-2508-0725,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ตั๋วเครื่องบิน,4,28,112,112,7.84,119.84,https://drive.google.com/file/d/sample725,0.93,678,U5555555555,Charlie
2025-08-03 15:26:20,2025-08-03,202508,INV-2508-0726,Receipt,ช้อปปี้,0105559034567,Office,1,product,หมึกพิมพ์,4,481,1924,1924,134.68,2058.68,https://drive.google.com/file/d/sample726,0.91,959,U9876543210,Alice
2025-08-01 08:05:11,2025-08-01,202508,INV-2508-0727,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,ซูชิ,4,304,1216,1216,85.12,1301.12,https://drive.google.com/file/d/sample727,0.97,356,U5555555555,Charlie
2025-08-28 08:25:47,2025-08-28,202508,INV-2508-0728,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,พิซซ่า,2,363,726,726,50.82,776.82,https://drive.google.com/file/d/sample728,0.94,556,U5555555555,Charlie
2025-08-12 08:52:55,2025-08-12,202508,INV-2508-0729,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,พิซซ่า,2,281,562,562,39.34,601.34,https://drive.google.com/file/d/sample729,0.96,914,U5555555555,Charlie
2025-08-26 17:43:34,2025-08-26,202508,INV-2508-0730,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าไฟฟ้า,5,350,1750,1750,122.5,1872.5,https://drive.google.com/file/d/sample730,0.91,599,U1234567890,Bobby
2025-08-10 17:39:35,2025-08-10,202508,INV-2508-0731,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,Facebook Ads,1,121,121,121,8.47,129.47,https://drive.google.com/file/d/sample731,0.91,681,U5555555555,Charlie
2025-08-13 14:34:07,2025-08-13,202508,INV-2508-0732,Receipt,แมคโดนัลด์,0105537045678,Food,1,product,ขนมปัง,1,204,204,204,14.28,218.28,https://drive.google.com/file/d/sample732,0.95,373,U9876543210,Alice
2025-08-26 08:23:14,2025-08-26,202508,INV-2508-0733,Receipt,AIS,0105534123789,Utilities,1,product,ค่าโทรศัพท์,3,338,1014,1014,70.98,1084.98,https://drive.google.com/file/d/sample733,0.95,832,U5555555555,Charlie
2025-08-13 12:16:16,2025-08-13,202508,INV-2508-0734,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ตั๋วเครื่องบิน,4,93,372,372,26.04,398.04,https://drive.google.com/file/d/sample734,0.87,522,U1234567890,Bobby
2025-08-06 19:53:53,2025-08-06,202508,INV-2508-0735,Receipt,บางจาก,0105528012345,Travel,1,product,ตั๋วเครื่องบิน,2,230,460,460,32.2,492.2,https://drive.google.com/file/d/sample735,0.87,729,U1234567890,Bobby
2025-08-12 09:50:39,2025-08-12,202508,INV-2508-0736,Receipt,MK สุกี้,0105532045678,Food,1,product,ข้าวหน้าเนื้อ,1,192,192,192,13.44,205.44,https://drive.google.com/file/d/sample736,0.97,655,U5555555555,Charlie
2025-08-28 19:00:46,2025-08-28,202508,INV-2508-0737,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าแท็กซี่,3,377,1131,1131,79.17,1210.17,https://drive.google.com/file/d/sample737,0.94,214,U5555555555,Charlie
2025-08-22 08:42:20,2025-08-22,202508,INV-2508-0738,Receipt,โบลท์,0105561067890,Travel,1,product,ค่าแท็กซี่,4,315,1260,1260,88.2,1348.2,https://drive.google.com/file/d/sample738,0.92,245,U1234567890,Bobby
2025-08-18 15:26:40,2025-08-18,202508,INV-2508-0739,Tax Invoice,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ขนมปัง,3,232,696,696,48.72,744.72,https://drive.google.com/file/d/sample739,0.95,840,U1234567890,Bobby
2025-08-01 16:56:35,2025-08-01,202508,INV-2508-0740,Receipt,MK สุกี้,0105532045678,Food,1,product,สเต็ก,5,463,2315,2315,162.05,2477.05,https://drive.google.com/file/d/sample740,0.91,311,U5555555555,Charlie
2025-08-18 12:33:53,2025-08-18,202508,INV-2508-0741,Receipt,แกร็บฟู้ด,0105558123456,Food,1,product,สเต็ก,5,104,520,520,36.4,556.4,https://drive.google.com/file/d/sample741,0.85,920,U1234567890,Bobby
2025-08-20 10:41:00,2025-08-20,202508,INV-2508-0742,Tax Invoice,ไมโครซอฟท์,0105548012345,Office,1,product,คีย์บอร์ด,4,154,616,616,43.12,659.12,https://drive.google.com/file/d/sample742,0.91,986,U9876543210,Alice
2025-08-11 10:32:26,2025-08-11,202508,INV-2508-0743,Tax Invoice,แอร์เอเชีย,0105546115112,Travel,1,product,ค่าแท็กซี่,3,57,171,171,11.97,182.97,https://drive.google.com/file/d/sample743,0.94,848,U1234567890,Bobby
2025-08-11 11:37:21,2025-08-11,202508,INV-2508-0744,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,Google Ads,1,91,91,91,6.37,97.37,https://drive.google.com/file/d/sample744,0.85,648,U1234567890,Bobby
2025-08-01 12:25:22,2025-08-01,202508,INV-2508-0745,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันเบนซิน,3,295,885,885,61.95,946.95,https://drive.google.com/file/d/sample745,0.97,754,U5555555555,Charlie
2025-08-12 17:03:03,2025-08-12,202508,INV-2508-0746,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,พิซซ่า,5,242,1210,1210,84.7,1294.7,https://drive.google.com/file/d/sample746,0.87,639,U9876543210,Alice
2025-08-20 15:55:03,2025-08-20,202508,INV-2508-0747,Receipt,อิเกีย,0105548023456,Office,1,product,กระดาษ A4,5,162,810,810,56.7,866.7,https://drive.google.com/file/d/sample747,0.87,789,U1234567890,Bobby
2025-08-11 15:38:29,2025-08-11,202508,INV-2508-0748,Tax Invoice,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ไก่ทอด,1,255,255,255,17.85,272.85,https://drive.google.com/file/d/sample748,0.95,356,U5555555555,Charlie
2025-08-31 13:01:51,2025-08-31,202508,INV-2508-0749,Tax Invoice,บางจาก,0105528012345,Travel,1,product,น้ำมันดีเซล,5,478,2390,2390,167.3,2557.3,https://drive.google.com/file/d/sample749,0.86,270,U5555555555,Charlie
2025-08-17 16:11:03,2025-08-17,202508,INV-2508-0750,Receipt,ลาซาด้า,0105556089012,Office,1,product,กระดาษ A4,5,508,2540,2540,177.8,2717.8,https://drive.google.com/file/d/sample750,0.92,244,U9876543210,Alice
2025-08-05 17:45:20,2025-08-05,202508,INV-2508-0751,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,ข้าวกระเพราไก่,4,110,440,440,30.8,470.8,https://drive.google.com/file/d/sample751,0.94,942,U1234567890,Bobby
2025-08-02 13:12:58,2025-08-02,202508,INV-2508-0752,Tax Invoice,โลตัส,0105535021234,Office,1,product,เมาส์,3,330,990,990,69.3,1059.3,https://drive.google.com/file/d/sample752,0.97,580,U1234567890,Bobby
2025-08-10 12:12:40,2025-08-10,202508,INV-2508-0753,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าโทรศัพท์,1,344,344,344,24.08,368.08,https://drive.google.com/file/d/sample753,0.91,535,U1234567890,Bobby
2025-08-02 18:30:40,2025-08-02,202508,INV-2508-0754,Receipt,โฮมโปร,0105540098765,Office,1,product,คีย์บอร์ด,5,72,360,360,25.2,385.2,https://drive.google.com/file/d/sample754,0.93,652,U9876543210,Alice
2025-08-09 08:52:37,2025-08-09,202508,INV-2508-0755,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,โปสเตอร์,5,93,465,465,32.55,497.55,https://drive.google.com/file/d/sample755,0.93,652,U5555555555,Charlie
2025-08-30 19:41:00,2025-08-30,202508,INV-2508-0756,Receipt,แกร็บฟู้ด,0105558123456,Food,1,product,พิซซ่า,3,99,297,297,20.79,317.79,https://drive.google.com/file/d/sample756,0.86,896,U5555555555,Charlie
2025-08-05 19:38:01,2025-08-05,202508,INV-2508-0757,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,Facebook Ads,2,511,1022,1022,71.54,1093.54,https://drive.google.com/file/d/sample757,0.92,370,U5555555555,Charlie
2025-08-01 12:16:10,2025-08-01,202508,INV-2508-0758,Receipt,ลาซาด้า,0105556089012,Office,1,product,คีย์บอร์ด,4,168,672,672,47.04,719.04,https://drive.google.com/file/d/sample758,0.97,324,U1234567890,Bobby
2025-08-29 15:13:56,2025-08-29,202508,INV-2508-0759,Tax Invoice,เชลล์,0105533012345,Travel,1,product,น้ำมันดีเซล,2,83,166,166,11.62,177.62,https://drive.google.com/file/d/sample759,0.92,226,U1234567890,Bobby
2025-08-17 17:53:33,2025-08-17,202508,INV-2508-0760,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ไก่ทอด,1,223,223,223,15.61,238.61,https://drive.google.com/file/d/sample760,0.92,841,U5555555555,Charlie
2025-08-14 12:39:14,2025-08-14,202508,INV-2508-0761,Receipt,ไมโครซอฟท์,0105548012345,Office,1,product,เก้าอี้สำนักงาน,3,330,990,990,69.3,1059.3,https://drive.google.com/file/d/sample761,0.90,351,U9876543210,Alice
2025-08-04 10:00:46,2025-08-04,202508,INV-2508-0762,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,หมึกพิมพ์,2,416,832,832,58.24,890.24,https://drive.google.com/file/d/sample762,0.98,202,U9876543210,Alice
2025-08-17 11:41:55,2025-08-17,202508,INV-2508-0763,Receipt,บิ๊กซี,0105538054321,Food,1,product,ข้าวหน้าเนื้อ,1,110,110,110,7.7,117.7,https://drive.google.com/file/d/sample763,0.92,302,U1234567890,Bobby
2025-08-23 16:42:00,2025-08-23,202508,INV-2508-0764,Receipt,KFC,0105536078901,Food,1,product,เบอร์เกอร์,3,128,384,384,26.88,410.88,https://drive.google.com/file/d/sample764,0.98,705,U9876543210,Alice
2025-08-07 19:28:13,2025-08-07,202508,INV-2508-0765,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,โปสเตอร์,4,358,1432,1432,100.24,1532.24,https://drive.google.com/file/d/sample765,0.94,503,U1234567890,Bobby
2025-08-26 11:07:35,2025-08-26,202508,INV-2508-0766,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,LINE Ads,1,257,257,257,17.99,274.99,https://drive.google.com/file/d/sample766,0.88,722,U9876543210,Alice
2025-08-05 08:14:51,2025-08-05,202508,INV-2508-0767,Receipt,กูเกิ้ล,0105552012345,Marketing,1,product,LINE Ads,3,284,852,852,59.64,911.64,https://drive.google.com/file/d/sample767,0.98,304,U5555555555,Charlie
2025-08-29 13:34:45,2025-08-29,202508,INV-2508-0768,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันเบนซิน,1,180,180,180,12.6,192.6,https://drive.google.com/file/d/sample768,0.98,289,U5555555555,Charlie
2025-08-02 15:36:21,2025-08-02,202508,INV-2508-0769,Receipt,ลาซาด้า,0105556089012,Office,1,product,เมาส์,5,400,2000,2000,140,2140,https://drive.google.com/file/d/sample769,0.90,225,U9876543210,Alice
2025-08-16 11:54:23,2025-08-16,202508,INV-2508-0770,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เก้าอี้สำนักงาน,3,378,1134,1134,79.38,1213.38,https://drive.google.com/file/d/sample770,0.92,577,U5555555555,Charlie
2025-08-25 08:50:46,2025-08-25,202508,INV-2508-0771,Receipt,โบลท์,0105561067890,Travel,1,product,น้ำมันดีเซล,1,298,298,298,20.86,318.86,https://drive.google.com/file/d/sample771,0.95,918,U9876543210,Alice
2025-08-29 14:47:37,2025-08-29,202508,INV-2508-0772,Receipt,AIS,0105534123789,Utilities,1,product,ค่าไฟฟ้า,5,406,2030,2030,142.1,2172.1,https://drive.google.com/file/d/sample772,0.91,809,U5555555555,Charlie
2025-08-02 15:25:48,2025-08-02,202508,INV-2508-0773,Receipt,ช้อปปี้,0105559034567,Office,1,product,กระดาษ A4,4,137,548,548,38.36,586.36,https://drive.google.com/file/d/sample773,0.88,884,U5555555555,Charlie
2025-08-19 14:10:30,2025-08-19,202508,INV-2508-0774,Receipt,ลาซาด้า,0105556089012,Office,1,product,เมาส์,1,431,431,431,30.17,461.17,https://drive.google.com/file/d/sample774,0.94,458,U5555555555,Charlie
2025-08-24 08:28:04,2025-08-24,202508,INV-2508-0775,Receipt,ปั๊ม ปตท.,0105530020022,Travel,1,product,น้ำมันดีเซล,1,69,69,69,4.83,73.83,https://drive.google.com/file/d/sample775,0.93,974,U5555555555,Charlie
2025-08-19 17:25:27,2025-08-19,202508,INV-2508-0776,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,เมาส์,2,169,338,338,23.66,361.66,https://drive.google.com/file/d/sample776,0.91,922,U9876543210,Alice
